EncryptId,Subject,Course,Section,Term,Course_Hours_Attempted,Mid_Term_Grade,Final_Grade,Meeting_Days,Start_Time,End_Time
15484493,ENG,131,43,201410,3,B,B,TR,1230.0,1345.0
15484493,HIS,133,21,201410,3,,C,TR,1400.0,1515.0
15484493,MUS,140,5,201410,3,B,D,MWF,1200.0,1250.0
15484493,SFA,101,8,201410,1,A,A,MW,1000.0,1050.0
12368563,CSC,323,1,201410,3,,A,MW,1100.0,1215.0
12368563,CSC,331,1,201410,3,,B,TR,1400.0,1515.0
12368563,CSC,342,1,201410,3,,F,MW,1430.0,1545.0
12368563,GOL,132,2,201410,4,C,B,TR,930.0,1045.0
12368563,GOL,132L,61,201410,0,,,T,1700.0,1850.0
12368563,MTH,220,7,201410,3,D,C,TR,1100.0,1215.0
19736141,BIO,131,2,201410,4,B,A,TR,930.0,1045.0
19736141,BIO,131L,20,201410,0,,,M,1300.0,1450.0
19736141,CHE,331,2,201410,3,A,A,MWF,900.0,950.0
19736141,CHE,331,2,201410,3,A,A,M,1500.0,1550.0
19736141,CHE,331L,22,201410,1,C,B,W,1230.0,1620.0
19736141,CSC,202,2,201410,3,A,A,TR,1400.0,1515.0
19736141,CSC,211,2,201410,3,C,A,TR,1230.0,1345.0
19736141,CSC,241,1,201410,3,C,B,MW,1100.0,1215.0
15269599,CSC,340,1,201410,3,F,QF,TR,930.0,1045.0
15269599,GBU,325,2,201410,3,,C,TR,1100.0,1215.0
15269599,GOL,131,3,201410,4,D,F,MWF,1000.0,1050.0
15269599,GOL,131L,21,201410,0,,,T,1300.0,1450.0
15269599,MTH,220,3,201410,3,F,F,MWF,1100.0,1150.0
19328264,BIO,239,1,201410,4,C,C,TR,800.0,915.0
19328264,BIO,239L,21,201410,0,,,R,1200.0,1350.0
19328264,BIO,239L,21,201410,0,,,M,1400.0,1450.0
19328264,CHE,111,6,201410,3,B,B,MWF,1100.0,1150.0
19328264,CHE,111L,24,201410,1,B,A,M,1600.0,1750.0
19328264,CSC,340,1,201410,3,B,A,TR,930.0,1045.0
19328264,HMS,336,501,201410,3,,C,,,
19328264,PSC,142,6,201410,3,B,C,MWF,1000.0,1050.0
27709391,CSC,211,2,201410,3,B,B,TR,1230.0,1345.0
27709391,GOL,131,3,201410,4,B,B,MWF,1000.0,1050.0
27709391,GOL,131L,28,201410,0,,,W,1500.0,1650.0
27709391,HIS,134,2,201410,3,B,B,MWF,900.0,950.0
27709391,MTH,233,3,201410,4,F,F,W,1300.0,1415.0
27709391,MTH,233,3,201410,4,F,F,TR,930.0,1045.0
9676838,BIO,131,2,201410,4,F,W6,TR,930.0,1045.0
9676838,BIO,131L,24,201410,0,,,T,1330.0,1520.0
9676838,ENV,110,1,201410,4,D,C,TR,800.0,915.0
9676838,ENV,110L,21,201410,0,,,W,1300.0,1550.0
9676838,MTH,138,5,201410,3,F,F,MWF,1100.0,1150.0
9676838,MUP,104,1,201410,1,,W6,F,900.0,950.0
9676838,MUP,136,1,201410,2,,A,MTWR,1600.0,1730.0
15588344,CSC,202,1,201410,3,,W,MWF,1000.0,1050.0
15588344,CSC,211,1,201410,3,C,WP,TR,930.0,1045.0
15588344,MTH,234,2,201410,4,F,W,M,1300.0,1415.0
15588344,MTH,234,2,201410,4,F,W,TR,1100.0,1215.0
15588344,PHY,110,1,201410,3,C,WP,MWF,900.0,950.0
15588344,PHY,110L,21,201410,1,C,WP,M,1500.0,1750.0
17647854,BIO,238,2,201410,4,,W6,TR,1100.0,1215.0
17647854,BIO,238L,22,201410,0,,,T,1300.0,1450.0
17647854,BIO,238L,22,201410,0,,,M,1300.0,1350.0
17647854,HIS,133,17,201410,3,F,F,TR,930.0,1045.0
17647854,KIN,110L,1,201410,2,A,A,MWF,800.0,850.0
17647854,THR,161,3,201410,3,B,A,MWF,1100.0,1150.0
21132250,CJS,101,3,201410,3,A,A,TR,800.0,915.0
21132250,CSC,211,2,201410,3,A,B,TR,1230.0,1345.0
21132250,MTH,140,3,201410,4,B,A,MWF,1000.0,1050.0
21132250,MTH,140,3,201410,4,B,A,TR,930.0,1045.0
21132250,PHI,153,501,201410,3,A,A,,,
21132250,PSC,142,3,201410,3,,A,MWF,1200.0,1250.0
29422301,CSC,101,2,201410,3,B,B,TR,800.0,915.0
29422301,ENG,099,8,201410,3,RF,RF,TR,1530.0,1645.0
29422301,HIS,134,10,201410,3,F,C,TR,1100.0,1215.0
29422301,MTH,138,11,201410,3,F,QF,TR,930.0,1045.0
10152059,CSC,351,601,201410,3,C,B,TR,1230.0,1345.0
10152059,ENG,200,11,201410,3,B,B,MWF,1200.0,1250.0
10152059,MTH,317,1,201410,3,,D,MWF,1100.0,1150.0
10152059,MTH,333,1,201410,4,D,D,M,1300.0,1415.0
10152059,MTH,333,1,201410,4,D,D,TR,930.0,1045.0
14672259,CHE,111,3,201410,3,C,C,TR,1100.0,1215.0
14672259,CHE,111L,27,201410,1,C,C,T,1400.0,1550.0
14672259,COM,170,503,201410,3,D,D,,,
14672259,HIS,151,41,201410,3,C,C,W,1600.0,1830.0
14672259,MTH,138,4,201410,3,C,C,MWF,1000.0,1050.0
24686252,FOR,152,1,201410,3,D,C,MW,900.0,950.0
24686252,FOR,152L,20,201410,0,,,M,1300.0,1550.0
24686252,FOR,251,1,201410,3,C,A,TR,930.0,1045.0
7780339,COM,111,17,201410,3,B,B,M,1845.0,2115.0
7780339,CSC,211,1,201410,3,B,C,TR,930.0,1045.0
7780339,CSC,214,1,201410,3,,W6,TR,1400.0,1515.0
7780339,PHI,223,1,201410,3,B,A,MWF,1200.0,1250.0
7266105,BIO,131,1,201410,4,C,C,MWF,900.0,950.0
7266105,BIO,131L,21,201410,0,,,M,1500.0,1650.0
7266105,CSC,202,1,201410,3,B,D,MWF,1000.0,1050.0
7266105,CSC,211,2,201410,3,F,D,TR,1230.0,1345.0
7266105,ENG,131,502,201410,3,F,F,,,
27885002,CSC,211,2,201410,3,C,A,TR,1230.0,1345.0
27885002,CSC,214,1,201410,3,,W6,TR,1400.0,1515.0
27885002,ENG,132,5,201410,3,F,F,MWF,1100.0,1150.0
27885002,GOL,132,2,201410,4,C,C,TR,930.0,1045.0
27885002,GOL,132L,61,201410,0,,,T,1700.0,1850.0
27885002,MUS,140,1,201410,3,F,F,MWF,900.0,950.0
20616333,CSC,211,1,201410,3,A,A,TR,930.0,1045.0
20616333,CSC,214,1,201410,3,A,A,TR,1400.0,1515.0
20616333,ENG,273,591,201410,3,A,A,,,
20616333,HIS,133,501,201410,3,B,B,,,
20616333,MTH,139,1,201410,3,A,A,TR,1100.0,1215.0
20616333,MUS,140,501,201410,3,A,A,,,
4980231,CSC,102,3,201410,3,C,F,MWF,1100.0,1150.0
4980231,ENG,132,21,201410,3,B,C,MWF,1000.0,1050.0
4980231,MTH,138,12,201410,3,,W6,TR,1100.0,1215.0
4980231,PHY,101,2,201410,3,A,C,TR,930.0,1045.0
4980231,PHY,101L,32,201410,1,C,C,R,1230.0,1420.0
4980231,SPA,131,9,201410,4,C,D,MWF,1200.0,1250.0
4980231,SPA,131L,30,201410,0,,,MTWRF,,
10748335,CSC,211,1,201410,3,A,A,TR,930.0,1045.0
10748335,CSC,214,1,201410,3,A,A,TR,1400.0,1515.0
10748335,ENG,273,591,201410,3,A,C,,,
10748335,MTH,220,7,201410,3,D,A,TR,1100.0,1215.0
10748335,MUS,140,501,201410,3,A,A,,,
4913429,MCM,101,1,201410,3,C,D,TR,1230.0,1345.0
4913429,PSC,142,2,201410,3,,F,MWF,1100.0,1150.0
4913429,SOC,137,3,201410,3,,F,MW,1300.0,1415.0
20331013,BIO,133,3,201410,4,C,B,TR,930.0,1045.0
20331013,BIO,133L,20,201410,0,,,W,1300.0,1450.0
20331013,CSC,101,1,201410,3,A,A,MWF,1000.0,1050.0
20331013,MTH,133,5,201410,3,A,B,TR,1100.0,1215.0
20331013,PSC,142,5,201410,3,,A,MWF,1200.0,1250.0
21951517,CSC,202,2,201410,3,F,F,TR,1400.0,1515.0
21951517,CSC,211,2,201410,3,F,D,TR,1230.0,1345.0
21951517,ENG,132,503,201410,3,F,F,,,
21951517,GOL,131,502,201410,4,B,C,,,
21951517,GOL,131L,503,201410,0,,,,,
21951517,MTH,133,1,201410,3,F,F,MWF,1100.0,1150.0
24719463,ART,280,501,201410,3,D,B,,,
24719463,COM,111,5,201410,3,B,B,MWF,900.0,950.0
24719463,HIS,134,4,201410,3,D,D,MWF,1000.0,1050.0
24719463,MTH,098,20,201410,3,RA,RA,TR,1100.0,1215.0
24719463,PSC,142,2,201410,3,,B,MWF,1100.0,1150.0
9400971,ACC,231,1,201410,3,C,C,MW,1100.0,1215.0
9400971,COM,111,10,201410,3,B,B,MW,1430.0,1545.0
9400971,CSC,121,2,201410,3,A,A,TR,930.0,1045.0
9400971,ENV,110,1,201410,4,A,B,TR,800.0,915.0
9400971,ENV,110L,20,201410,0,,,T,1400.0,1650.0
9400971,HIS,133,14,201410,3,B,B,MW,1600.0,1715.0
26733611,CSC,202,2,201410,3,C,F,TR,1400.0,1515.0
26733611,ENG,131,12,201410,3,B,A,MWF,900.0,950.0
26733611,GOL,132,2,201410,4,B,A,TR,930.0,1045.0
26733611,GOL,132L,61,201410,0,,,T,1700.0,1850.0
26733611,MTH,133,3,201410,3,A,A,MWF,1000.0,1050.0
7386377,ANT,231,1,201410,3,D,C,MWF,1000.0,1050.0
7386377,BIO,239,1,201410,4,C,C,TR,800.0,915.0
7386377,BIO,239L,21,201410,0,,,R,1200.0,1350.0
7386377,BIO,239L,21,201410,0,,,M,1400.0,1450.0
7386377,COM,170,1,201410,3,F,C,TR,930.0,1045.0
7386377,HMS,239,1,201410,3,D,D,MWF,900.0,950.0
5992627,CSC,101,3,201410,3,A,A,TR,1100.0,1215.0
5992627,CSC,202,2,201410,3,C,C,TR,1400.0,1515.0
5992627,KIN,200L,12,201410,2,A,A,MWF,700.0,750.0
5992627,MTH,138,5,201410,3,C,C,MWF,1100.0,1150.0
5992627,PSC,142,9,201410,3,,A,MWF,900.0,950.0
27578835,ART,100,4,201410,3,A,A,TR,1400.0,1640.0
27578835,BIO,121,6,201410,4,C,C,TR,1230.0,1345.0
27578835,BIO,121L,23,201410,0,,,W,1500.0,1650.0
27578835,HIS,133,8,201410,3,F,F,MWF,1000.0,1050.0
27578835,THR,161,4,201410,3,A,B,TR,1100.0,1215.0
13976966,COM,111,16,201410,3,B,B,R,1600.0,1830.0
13976966,ENG,132,4,201410,3,,C,TR,1230.0,1345.0
13976966,HIS,134,11,201410,3,D,D,TR,1100.0,1215.0
13976966,PHI,223,4,201410,3,C,A,T,1600.0,1830.0
13976966,PSC,141,12,201410,3,F,B,TR,1400.0,1515.0
9944465,COM,111,23,201410,3,B,A,TR,1400.0,1515.0
9944465,CSC,102,1,201410,3,A,A,MWF,900.0,950.0
9944465,GOL,131,1,201410,4,B,B,MWF,800.0,850.0
9944465,GOL,131L,20,201410,0,,,TR,800.0,855.0
9944465,HIS,133,7,201410,3,A,A,MWF,1000.0,1050.0
9944465,MTH,138,7,201410,3,A,A,MWF,1200.0,1250.0
9944465,SFA,101,52,201410,1,B,A,MW,1430.0,1520.0
11398191,CSC,202,2,201410,3,A,A,TR,1400.0,1515.0
11398191,CSC,211,1,201410,3,A,A,TR,930.0,1045.0
11398191,MTH,234,1,201410,4,B,B,T,1230.0,1345.0
11398191,MTH,234,1,201410,4,B,B,MWF,1000.0,1050.0
11398191,PSY,133,501,201410,3,A,A,,,
28092544,ENG,131,46,201410,3,,B,MWF,1300.0,1350.0
28092544,HIS,133,11,201410,3,F,W6,MWF,1200.0,1250.0
28092544,MCM,210,2,201410,3,,B,MW,1430.0,1545.0
28092544,MTH,110,8,201410,3,C,C,TR,1100.0,1215.0
28092544,SPA,232,3,201410,3,,C,TR,1230.0,1345.0
20259222,AAS,101,3,201410,3,B,F,TR,930.0,1045.0
20259222,HIS,134,10,201410,3,D,D,TR,1100.0,1215.0
20259222,MUS,140,3,201410,3,C,D,MWF,1100.0,1150.0
20259222,PSY,133,4,201410,3,F,F,TR,1400.0,1515.0
12643705,COM,111,7,201410,3,B,C,TR,1230.0,1345.0
12643705,ENG,200,11,201410,3,C,C,MWF,1200.0,1250.0
12643705,GOL,131,4,201410,4,B,B,TR,1100.0,1215.0
12643705,GOL,131L,26,201410,0,,,W,1300.0,1450.0
12643705,PSC,142,2,201410,3,,C,MWF,1100.0,1150.0
27845380,BIO,131,3,201410,4,A,A,TR,1230.0,1345.0
27845380,BIO,131L,22,201410,0,,,M,1800.0,1950.0
27845380,CSC,101,1,201410,3,A,A,MWF,1000.0,1050.0
27845380,ENG,221,1,201410,3,C,B,MW,1300.0,1415.0
27845380,EPS,380,2,201410,3,,A,TR,1400.0,1515.0
21992278,AST,105,2,201410,3,B,B,TR,930.0,1045.0
21992278,AST,105L,23,201410,1,B,B,T,1230.0,1420.0
21992278,BCM,247,504,201410,3,B,B,,,
21992278,COM,111,13,201410,3,,B,M,1600.0,1830.0
21992278,HIS,134,502,201410,3,D,C,,,
21992278,PSC,142,5,201410,3,,B,MWF,1200.0,1250.0
8948890,ACC,232,1,201410,3,A,A,MWF,900.0,950.0
8948890,BLW,335,3,201410,3,,A,TR,1230.0,1345.0
8948890,CSC,214,1,201410,3,,W6,TR,1400.0,1515.0
8948890,CSC,241,1,201410,3,D,B,MW,1100.0,1215.0
8948890,ECO,339,1,201410,3,,B,MWF,1000.0,1050.0
13449831,ENG,132,19,201410,3,,D,MW,1400.0,1515.0
13449831,GOL,132,1,201410,4,D,F,MWF,1100.0,1150.0
13449831,GOL,132L,61,201410,0,,,T,1700.0,1850.0
13449831,HIS,134,2,201410,3,C,QF,MWF,900.0,950.0
13449831,PSC,141,8,201410,3,B,B,TR,1100.0,1215.0
6869255,CSC,241,1,201410,3,B,A,MW,1100.0,1215.0
6869255,CSC,331,1,201410,3,,B,TR,1400.0,1515.0
6869255,HIS,134,4,201410,3,B,B,MWF,1000.0,1050.0
6869255,MTH,333,1,201410,4,B,B,TR,930.0,1045.0
6869255,MTH,333,1,201410,4,B,B,M,1300.0,1415.0
6869255,PHY,241,1,201410,3,A,C,TR,1100.0,1215.0
6869255,PHY,241L,21,201410,1,A,C,W,1505.0,1755.0
16662080,CSC,121,1,201410,3,B,A,MWF,900.0,950.0
16662080,ECO,231,5,201410,3,B,B,MWF,1000.0,1050.0
16662080,HIS,133,19,201410,3,C,C,TR,1100.0,1215.0
16662080,KIN,200L,12,201410,2,A,A,MWF,700.0,750.0
16662080,MTH,220,5,201410,3,B,C,TR,930.0,1045.0
24402483,AST,105,2,201410,3,C,C,TR,930.0,1045.0
24402483,AST,105L,20,201410,1,C,C,M,1300.0,1450.0
24402483,CSC,214,1,201410,3,,W6,TR,1400.0,1515.0
24402483,CSC,241,1,201410,3,F,W6,MW,1100.0,1215.0
24402483,ENG,209,1,201410,3,,D,MWF,900.0,950.0
23464004,ART,280,501,201410,3,A,A,,,
23464004,CSC,214,1,201410,3,C,C,TR,1400.0,1515.0
23464004,CSC,241,1,201410,3,C,B,MW,1100.0,1215.0
23464004,HIS,133,19,201410,3,D,C,TR,1100.0,1215.0
23464004,MTH,233,3,201410,4,D,C,W,1300.0,1415.0
23464004,MTH,233,3,201410,4,D,C,TR,930.0,1045.0
6047914,CSC,351,601,201410,3,C,C,TR,1230.0,1345.0
6047914,CSC,353,1,201410,3,,B,TR,1100.0,1215.0
6047914,FIN,369,1,201410,3,,A,MW,1430.0,1545.0
1738298,ACC,232,4,201410,3,A,B,TR,1400.0,1515.0
1738298,BCM,247,5,201410,3,A,A,MW,1300.0,1415.0
1738298,CSC,202,1,201410,3,C,B,MWF,1000.0,1050.0
1738298,ECO,232,500,201410,3,B,B,,,
1738298,PSC,142,13,201410,3,,B,TR,800.0,915.0
22836934,MHL,245,2,201410,3,D,F,TR,1100.0,1215.0
22836934,MTC,251,5,201410,1,C,C,MWF,1000.0,1050.0
22836934,MTC,261,1,201410,2,D,C,TR,800.0,915.0
22836934,MUP,100,1,201410,0,,P,,,
22836934,MUP,119,55,201410,2,B,B,W,1300.0,1350.0
22836934,MUP,135,3,201410,1,A,A,TR,1400.0,1515.0
22836934,MUP,136,3,201410,2,A,A,MTWR,1600.0,1730.0
22836934,MUP,137,2,201410,1,,A,TR,1230.0,1345.0
22836934,MUP,139,11,201410,1,A,C,MF,1300.0,1350.0
22836934,MUP,303,1,201410,1,,C,MW,1100.0,1150.0
22252785,ENG,131,495,201410,3,,B,MTWRF,,
22252785,MTH,133,401,201410,3,B,A,M,900.0,950.0
4591968,ENG,131,8,201410,3,C,D,MWF,900.0,950.0
4591968,GBU,147,1,201410,3,B,B,MW,1100.0,1215.0
4591968,HIS,133,7,201410,3,D,C,MWF,1000.0,1050.0
4591968,MTH,138,13,201410,3,,W6,TR,1230.0,1345.0
4591968,THR,370,1,201410,3,C,C,T,1400.0,1600.0
4591968,THR,370L,20,201410,0,,,R,1400.0,1600.0
16263341,CSC,202,2,201410,3,C,C,TR,1400.0,1515.0
16263341,CSC,340,500,201410,3,C,C,,,
16263341,ECO,231,3,201410,3,C,C,TR,930.0,1045.0
16263341,ENG,132,7,201410,3,B,B,TR,1230.0,1345.0
27752335,ART,280,4,201410,3,C,B,TR,1530.0,1645.0
27752335,COM,111,17,201410,3,C,C,M,1845.0,2115.0
27752335,MTH,099,14,201410,3,RF,RF,MWF,1100.0,1150.0
27752335,PSC,142,5,201410,3,,C,MWF,1200.0,1250.0
27752335,SFA,101,40,201410,1,A,A,TR,1400.0,1450.0
2078885,ART,101,2,201410,3,B,B,TR,1700.0,1940.0
2078885,ART,130,3,201410,3,A,B,TR,800.0,1040.0
2078885,ART,270,1,201410,3,B,B,MW,800.0,1040.0
2078885,ART,282,1,201410,3,C,B,MW,1100.0,1215.0
2078885,MKT,351,5,201410,3,,B,MW,1300.0,1415.0
28197513,ART,280,3,201410,3,B,C,MWF,900.0,950.0
28197513,CSC,102,2,201410,3,B,A,MWF,1000.0,1050.0
28197513,HIS,133,10,201410,3,F,W6,MWF,1100.0,1150.0
28197513,MTH,143,3,201410,3,C,C,TR,930.0,1045.0
28197513,PHY,101,3,201410,3,C,C,TR,1100.0,1215.0
28197513,PHY,101L,29,201410,1,C,C,W,1400.0,1550.0
15816834,COM,111,21,201410,3,A,A,W,1845.0,2115.0
15816834,CSC,202,2,201410,3,B,A,TR,1400.0,1515.0
15816834,MTH,140,1,201410,4,A,A,MWF,1000.0,1050.0
15816834,MTH,140,1,201410,4,A,A,TR,930.0,1045.0
15816834,MUP,136,1,201410,2,,A,MTWR,1600.0,1730.0
15816834,PHY,110,1,201410,3,A,A,MWF,900.0,950.0
15816834,PHY,110L,20,201410,1,A,A,M,1200.0,1450.0
6142462,ART,280,1,201410,3,C,B,MWF,800.0,850.0
6142462,CSC,102,1,201410,3,B,C,MWF,900.0,950.0
6142462,ENG,230,1,201410,3,C,D,R,1800.0,2030.0
6142462,MTH,138,10,201410,3,C,D,TR,800.0,915.0
6142462,PSC,142,2,201410,3,,A,MWF,1100.0,1150.0
6142462,SFA,101,34,201410,1,A,A,TR,1100.0,1150.0
7658272,CSC,211,1,201410,3,A,A,TR,930.0,1045.0
7658272,CSC,241,1,201410,3,A,A,MW,1100.0,1215.0
7658272,MTH,139,2,201410,3,B,B,TR,1400.0,1515.0
7658272,PSC,142,9,201410,3,,A,MWF,900.0,950.0
18873513,ENG,131,12,201410,3,A,A,MWF,900.0,950.0
18873513,MTH,138,10,201410,3,A,A,TR,800.0,915.0
11799240,CSC,102,3,201410,3,A,A,MWF,1100.0,1150.0
11799240,MTH,234,2,201410,4,B,B,TR,1100.0,1215.0
11799240,MTH,234,2,201410,4,B,B,M,1300.0,1415.0
11799240,MUS,140,501,201410,3,B,A,,,
11799240,PSC,141,3,201410,3,A,A,MW,1430.0,1545.0
11799240,SOC,137,5,201410,3,A,A,TR,1400.0,1515.0
20976986,ACC,231,4,201410,3,B,D,TR,1100.0,1215.0
20976986,HIS,134,2,201410,3,C,C,MWF,900.0,950.0
20976986,KIN,110L,1,201410,2,,W6,MWF,800.0,850.0
20976986,KIN,273,1,201410,2,D,B,TR,930.0,1045.0
20976986,MTH,220,3,201410,3,F,C,MWF,1100.0,1150.0
11842093,ART,280,1,201410,3,B,C,MWF,800.0,850.0
11842093,CSC,102,4,201410,3,A,A,TR,1100.0,1215.0
11842093,ENG,131,54,201410,3,C,C,MWF,1200.0,1250.0
11842093,MTH,138,3,201410,3,B,B,MWF,900.0,950.0
11842093,PHY,131,2,201410,3,D,W6,MWF,1100.0,1150.0
11842093,PHY,131L,22,201410,1,D,W,T,1230.0,1520.0
11842093,SFA,101,22,201410,1,A,A,MW,1300.0,1350.0
10621587,HMS,100,502,201410,3,,C,,,
10621587,HMS,146,502,201410,3,,C,,,
10621587,SPE,329,504,201410,3,,A,,,
3099974,MUS,140,9,201410,3,A,A,TR,800.0,915.0
4649933,MUS,140,8,201410,3,,A,TR,800.0,915.0
24699211,ART,280,4,201410,3,C,C,TR,1530.0,1645.0
24699211,ENG,131,51,201410,3,D,C,TR,1400.0,1515.0
24699211,MTH,099,18,201410,3,RC,RC,MWF,1200.0,1250.0
24699211,PSC,141,3,201410,3,C,C,MW,1430.0,1545.0
2212255,ECO,232,500,201410,3,A,A,,,
2212255,ENG,132,501,201410,3,A,B,,,
2212255,HIS,134,501,201410,3,B,B,,,
2212255,PHI,153,7,201410,3,B,B,W,1845.0,2115.0
26621724,EGR,111,1,201410,3,B,C,MW,1330.0,1420.0
26621724,EGR,111L,20,201410,0,B,,MW,1421.0,1501.0
26621724,ENG,131,24,201410,3,,C,MWF,1100.0,1150.0
26621724,MTH,133,5,201410,3,B,B,TR,1100.0,1215.0
26621724,PHY,108,1,201410,3,B,B,MW,1502.0,1652.0
4559279,ACC,232,2,201410,3,B,C,MW,1100.0,1215.0
4559279,BCM,247,6,201410,3,B,B,MW,1430.0,1545.0
4559279,CSC,102,4,201410,3,A,B,TR,1100.0,1215.0
4559279,MTH,143,3,201410,3,D,D,TR,930.0,1045.0
27273084,ART,280,3,201410,3,A,A,MWF,900.0,950.0
27273084,CSC,102,5,201410,3,A,A,TR,1230.0,1345.0
27273084,MTH,133,4,201410,3,B,A,TR,930.0,1045.0
27273084,PHY,101,1,201410,3,A,A,MWF,1000.0,1050.0
27273084,PHY,101L,30,201410,1,A,A,W,1600.0,1750.0
27273084,SFA,101,18,201410,1,A,A,MW,1300.0,1350.0
18810758,ART,280,3,201410,3,B,C,MWF,900.0,950.0
18810758,CSC,102,4,201410,3,B,C,TR,1100.0,1215.0
18810758,MTH,133,3,201410,3,C,C,MWF,1000.0,1050.0
18810758,PSC,141,7,201410,3,,C,TR,930.0,1045.0
12372911,CHE,133,2,201410,3,A,A,MWF,900.0,950.0
12372911,CHE,133,2,201410,3,A,A,M,1300.0,1350.0
12372911,CHE,133L,24,201410,1,C,B,T,1700.0,1750.0
12372911,CHE,133L,24,201410,1,C,B,W,1600.0,1850.0
12372911,COM,111,17,201410,3,B,B,M,1845.0,2115.0
12372911,CSC,102,3,201410,3,B,B,MWF,1100.0,1150.0
12372911,MTH,233,2,201410,4,B,B,MWF,1000.0,1050.0
12372911,MTH,233,2,201410,4,B,B,R,1230.0,1345.0
12372911,MUP,136,1,201410,2,,A,MTWR,1600.0,1730.0
26784228,CSC,211,1,201410,3,A,A,TR,930.0,1045.0
26784228,CSC,241,1,201410,3,A,A,MW,1100.0,1215.0
26784228,HIS,133,1,201410,3,,A,TR,1100.0,1215.0
26784228,MTH,234,1,201410,4,B,A,T,1230.0,1345.0
26784228,MTH,234,1,201410,4,B,A,MWF,1000.0,1050.0
26784228,SFA,101,52,201410,1,B,A,MW,1430.0,1520.0
24815987,BCM,247,8,201410,3,C,F,TR,1100.0,1215.0
24815987,BIO,121,4,201410,4,F,F,TR,930.0,1045.0
24815987,BIO,121L,28,201410,0,,,R,1530.0,1720.0
24815987,COM,111,7,201410,3,A,QF,TR,1230.0,1345.0
24815987,MTH,099,31,201410,3,RC,RF,TR,1400.0,1515.0
5357634,CSC,202,2,201410,3,C,F,TR,1400.0,1515.0
5357634,CSC,211,2,201410,3,F,C,TR,1230.0,1345.0
5357634,ENG,132,19,201410,3,,C,MW,1400.0,1515.0
5357634,HIS,134,13,201410,3,,C,TR,1600.0,1715.0
5357634,MTH,133,4,201410,3,B,B,TR,930.0,1045.0
22498686,CSC,102,5,201410,3,A,A,TR,1230.0,1345.0
22498686,ECO,231,4,201410,3,A,A,MWF,1300.0,1350.0
22498686,MTH,220,5,201410,3,A,A,TR,930.0,1045.0
22498686,PHY,110,1,201410,3,A,A,MWF,900.0,950.0
22498686,PHY,110L,21,201410,1,A,A,M,1500.0,1750.0
22498686,PSC,141,90,201410,3,A,A,MWF,1000.0,1050.0
22498686,SFA,101,51,201410,1,A,A,MW,1200.0,1250.0
20688689,COM,111,16,201410,3,A,B,R,1600.0,1830.0
20688689,CSC,102,3,201410,3,A,A,MWF,1100.0,1150.0
20688689,MTH,140,1,201410,4,A,B,MWF,1000.0,1050.0
20688689,MTH,140,1,201410,4,A,B,TR,930.0,1045.0
20688689,PHI,153,5,201410,3,A,A,MWF,1300.0,1350.0
20688689,SFA,101,66,201410,1,A,A,TR,1100.0,1150.0
25072585,MTH,233,700,201410,4,B,B,MTWRF,800.0,850.0
12577213,CSC,102,1,201410,3,A,A,MWF,900.0,950.0
12577213,ECO,339,22,201410,3,,A,TR,930.0,1045.0
12577213,GBU,325,2,201410,3,,B,TR,1100.0,1215.0
12577213,MTH,144,1,201410,3,A,A,MWF,800.0,850.0
3351433,ART,280,2,201410,3,A,A,MW,1230.0,1345.0
3351433,GEO,131,2,201410,3,B,B,TR,1100.0,1215.0
3351433,MCM,101,1,201410,3,A,A,TR,1230.0,1345.0
3351433,PHY,101,1,201410,3,A,A,MWF,1000.0,1050.0
3351433,PHY,101L,21,201410,1,A,A,M,1400.0,1550.0
336598,BIO,133,1,201410,4,D,C,MWF,900.0,950.0
336598,BIO,133L,20,201410,0,,,W,1300.0,1450.0
336598,CSC,102,3,201410,3,A,B,MWF,1100.0,1150.0
336598,ENG,131,17,201410,3,B,A,TR,930.0,1045.0
336598,MTH,138,12,201410,3,C,C,TR,1100.0,1215.0
336598,SFA,101,6,201410,1,A,A,MW,1000.0,1050.0
23714866,CSC,102,2,201410,3,QF,QF,MWF,1000.0,1050.0
23714866,ENG,131,13,201410,3,QF,QF,MWF,900.0,950.0
23714866,MTH,138,12,201410,3,F,F,TR,1100.0,1215.0
23714866,MUS,140,3,201410,3,F,F,MWF,1100.0,1150.0
23714866,PHY,131,3,201410,3,QF,QF,MWF,800.0,850.0
23714866,PHY,131L,21,201410,1,F,QF,M,1500.0,1750.0
2790902,CSC,102,3,201410,3,F,QF,MWF,1100.0,1150.0
2790902,ENG,131,63,201410,3,B,F,MWF,1000.0,1050.0
2790902,MTH,143,5,201410,3,F,QF,TR,1230.0,1345.0
2790902,PSC,141,1,201410,3,,F,MW,1300.0,1415.0
3607229,COM,111,15,201410,3,B,C,W,1600.0,1830.0
3607229,CSC,102,1,201410,3,B,B,MWF,900.0,950.0
3607229,ENG,131,26,201410,3,B,B,MWF,1100.0,1150.0
3607229,MTH,138,7,201410,3,C,D,MWF,1200.0,1250.0
3607229,PHY,131,3,201410,3,F,W6,MWF,800.0,850.0
3607229,PHY,131L,23,201410,1,F,W,T,1530.0,1820.0
21933762,CSC,121,2,201410,3,C,C,TR,930.0,1045.0
21933762,ENG,131,55,201410,3,D,F,MW,1400.0,1515.0
21933762,HIS,133,6,201410,3,F,D,MWF,900.0,950.0
21933762,MTH,138,7,201410,3,D,F,MWF,1200.0,1250.0
21933762,SFA,101,44,201410,1,B,A,TR,1400.0,1450.0
